0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230
5777,4641,6626,4901,1300,5723,6502,1525,5877,7066,1046,133,3257,4840,1295,133,4094,1514,604,2429,3604,6367,3244,4063,4072,2429,7092,271,1148,4722,3416,4836,2918,4063,4072,7092,5458,2918,5028,133,423,6914,4957,3121,3235,5564,3254,4722,1472,2429,6968,3845,984,3528,6727,5869,2096,6727,486,2419,3854,2602,1054,558,1210,6337,896,2163,3618,133,644,6934,3200,2941,5869,2096,3200,486,2419,558,4207,2941,5869,2096,4207,486,2419,5869,2602,2096,6337,486,2419,5252,6021,2254,3544,2150,4636,2328,5608,4957,7176,2059,3200,558,4207,311,5635,3854,523,6238,5872,3854,2602,980,3470,558,2834,3854,3591,1004,558,5176,5872,311,6635,7141,768,2954,3854,2602,3553,558,915,6536,577.0,6873.0,2145.0,2602.0,1352.0,2590.0,1778.0,3854.0,3809.0,6621.0,4636.0,2602.0,6337.0,133.0,3200.0,558.0,4207.0,311.0,1113.0,5635.0,3854.0,5222.0,6758.0,2602.0,4524.0,3238.0,2024.0,6732.0,5912.0,3522.0,1533.0,4869.0,1615.0,558.0,3854.0,7077.0,5912.0,768.0,3553.0,6536.0,3238.0,2709.0,6953.0,4537.0,5806.0,649.0,4957.0,4466.0,3239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,1071,6968,133,6116,2429,6848,3845,984,6968,133,6116,2429,6848,3845,5869,2254,2096,6337,486,2419,5252,6004,4493,2145,558,6934,1943,1698,133,6687,133,768,1939,1254,5869,2096,1731,486,2419,558,6531,1698,3314,133,6687,133,768,5070,1254,133,5869,2602,2096,6886,486,2419,6886,896,5844,185,6621,133,5608,5869,2602,2096,700,2067,486,2419,4957,1731,558,6886,712,2212,4742,5811,3854,2974,1727,637,2096,1492,486,4434,4461,637,2602,2096,2841,486,4957,7176,1288,133,1731,798,5252,2602,5204,4240,4636,3117,4520,558,5806,5091,558,4645,5869,2602,2096,1943,689,486,2419,1225,227,6981,4283,2602,1731,1395,3834,3569,534,5112,3791,558,4663,2424,4957,1288,2602,2841.0,7017.0,3854.0,1751.0,1663.0,5598.0,3185.0,2602.0,1731.0,637.0,2602.0,6886.0,1395.0,3284.0,1720.0,5130.0,3592.0,133.0,2227.0,133.0,2455.0,558.0,1200.0,3798.0,1918.0,3854.0,2602.0,6886.0,3854.0,3713.0,2602.0,6886.0,3854.0,5726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,6355,738,2669,3557,6948,3845,7066,3557,6948,3845,5869,2254,2096,2371,4580,6337,486,2419,133,896,637,4636,7048,5603,133,3780,133,5252,6021,2145,558,6934,6038,893,2992,4957,133,768,1939,1254,5869,2096,1700,486,2419,133,558,3644,1539,382,133,1211,4957,133,768,1593,1254,5869,2096,2910,486,2419,4957,7176,1493,1288,133,1700,558,6805,3314,133,6687,133,768,1392,1254,5869,2096,7215,486,2419,133,311,6004,4493,1225,6238,4780,2816,6337,133,896,637,4636,2602,1202,1940,5869,2602,2096,4780,2816,6337,486,2419,133,6954,3854,4319,7215,5424,2602,688,3854,4527,2602,5026,5871,4636,1700,558,4429,4449,133,637,4694,5372,1817,7141,2602,4780,2816,6337,5869,6241.0,1238.0,4517.0,558.0,803.0,2938.0,2974.0,558.0,4499.0,4674.0,2365.0,2974.0,5537.0,311.0,2602.0,5733.0,5334.0,3854.0,3469.0,7141.0,2602.0,4780.0,2816.0,3861.0,558.0,1288.0,133.0,7215.0,5424.0,459.0,2910.0,637.0,768.0,7215.0,1743.0,3238.0,1983.0,4636.0,2602.0,4780.0,2816.0,6337.0,133.0,558.0,7215.0,5424.0,2098.0,3854.0,2910.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,4263,5056,3845,6953,6164,4957,4696,3876,959,1211,4957,7066,3845,6021,5844,2602,5802,2150,4636,3496,4412,5869,2602,2096,700,2067,486,2419,133,6614,1493,1011,1687,3771,133,1211,4957,133,768,4369,2110,4429,5204,558,2000,3387,6637,5225,2705,2304,133,6846,133,2488,7153,2432,5869,2096,3359,486,4434,2602,2096,6992,486,2419,2429,1493,6164,4957,4696,3876,959,1211,4957,133,4373,133,2110,1663,3387,6637,4204,5445,2144,4751,133,581,133,1422,5413,1321,2285,5869,2602,6982,2097,6982,2419,2583,3125,1288,3359,1181,1385,3854,2214,2602,2097,637,1663,216,1053,4636,3359,133,558,2602,2097,1181,1385,3854,4742,2629,2145,3359,637,1663,216,1053,133,1533,2602,803,558,3786.0,7099.0,797.0,5877.0,576.0,4636.0,2602.0,2657.0,3750.0,7141.0,2254.0,6337.0,558.0,2965.0,3854.0,2602.0,803.0,558.0,3786.0,1909.0,7141.0,2254.0,6337.0,133.0,2602.0,670.0,6003.0,637.0,6830.0,1493.0,3618.0,4957.0,888.0,4658.0,6823.0,2254.0,6337.0,133.0,1079.0,2602.0,4049.0,558.0,2602.0,3436.0,133.0,2602.0,2365.0,4517.0,558.0,3129.0,311.0,2602.0,5733.0,5912.0,3942.0,1533.0,3390.0,6982.0,402.0,6982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5683,3845,7066,3845,133,6021,558,6004,4493,637,4636,2254,3513,2150,4636,3496,133,4367,133,2145,558,6934,918,133,1211,4957,133,658,5803,5309,133,4806,3118,133,2862,133,2619,2914,5869,6982,6992,6982,2419,133,558,6202,6115,6835,133,1211,4957,32,6864,3174,4628,80,133,6687,133,3768,6956,133,6706,5445,6393,2304,133,1567,192,133,5521,133,2594,1735,5869,6982,2435,6982,2239,2912,1493,1288,133,3945,691,5869,6982,691,6982,2419,5252,542,637,768,2982,4345,5533,2886,4957,1288,133,6992,4065,3854,6944,2602,4106,3854,2956,2602,1052,133,2578,133,2949,558,6080,3199,4636,691,7141,1665,4064,2602,4010,558,554,4636,4429,6377,637,6235,797,1288,133,691,5424.0,2510.0,6241.0,5176.0,4106.0,3854.0,2435.0,133.0,6546.0,4064.0,2602.0,688.0,3854.0,2975.0,5176.0,4106.0,3854.0,284.0,670.0,4957.0,4466.0,133.0,1832.0,133.0,2602.0,670.0,6003.0,637.0,6830.0,1493.0,3618.0,4957.0,1560.0,4957.0,2321.0,2938.0,2974.0,133.0,2602.0,3729.0,803.0,5537.0,4742.0,2365.0,637.0,5912.0,3522.0,6341.0,1493.0,5869.0,768.0,2419.0,6982.0,3189.0,2977.0,6982.0,5537.0,3830.0,1225.0,6342.0,4636.0,5236.0,2132.0,1533.0,3496.0,3618.0,133.0,4367.0,558.0,4156.0,7048.0,3328.0,133.0,,,,,,,,,,,,,,,,,,,,,,
4869,976,7177,3510,7175,3845,984,6437,6736,3889,6337,5869,2254,2096,6337,486,2419,5252,6004,4493,558,5844,637,4636,2254,683,3795,2150,4636,2184,133,5608,5869,2602,2096,700,2067,486,2419,2145,558,6934,4761,559,3388,133,6687,133,768,1254,3267,558,4654,4283,2602,4424,4636,2602,2208,4636,1835,5314,5869,2096,1240,486,2419,133,558,5428,4628,6306,133,768,1254,3267,558,4654,4283,2602,4424,4636,736,2120,5869,2096,1317,486,2419,4957,7176,1493,1288,133,1240,5252,2629,7141,2602,3871,4636,133,5941,2364,2689,133,2083,558,1955,5925,6953,3303,2227,133,5689,558,6377,4976,470,1697,768,6119,6978,4636,7056,133,1079,5812,2061,558,3303,133,3834,730,133,232,133.0,558.0,4038.0,685.0,133.0,3728.0,558.0,3305.0,1258.0,1288.0,133.0,1317.0,5252.0,2629.0,7141.0,2602.0,3871.0,4636.0,133.0,5941.0,2364.0,2689.0,133.0,3026.0,1928.0,558.0,1288.0,133.0,1240.0,4065.0,3854.0,3036.0,1317.0,3238.0,2602.0,1582.0,4636.0,6325.0,1240.0,7141.0,2083.0,1663.0,1057.0,3026.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,4258,7,6953,1366,133,6848,2429,5796,3845,984,6337,133,896,637,4636,3496,2257,133,4367,5869,6982,700,2067,6982,2419,133,5252,6021,558,6004,4493,2145,558,6934,2117,1988,4883,133,6687,133,768,1939,1254,5869,6982,2237,6982,2419,133,558,897,6687,768,1939,1254,5869,6982,6992,6982,2419,4957,2237,558,6992,227,34,5811,3854,4461,2974,637,2602,6982,2841,6982,558,1727,637,768,6982,1492,4957,6982,2237,558,6992,6003,637,6830,1493,3809,3618,4957,888,4787,2938,7141,2254,6337,4064,3471,372,1238,133,2602,3729,803,5537,311,2602,3729,1909,5733,1493,6982,2237,2075,6982,902,133,4461,133,5176,4943,558,6827,637,2602,2841,712,6003,5923,4396,5236,3854,5236.0,4957.0,2237.0,712.0,4297.0,6434.0,5635.0,6953.0,5923.0,4306.0,4636.0,2237.0,1017.0,4192.0,4694.0,769.0,6319.0,3922.0,967.0,4633.0,2145.0,7035.0,4109.0,133.0,6235.0,1225.0,1493.0,5869.0,768.0,2419.0,2602.0,6869.0,4636.0,6827.0,1909.0,1533.0,5176.0,4306.0,5537.0,6637.0,4192.0,5236.0,5777.0,4641.0,6626.0,3182.0,5869.0,2139.0,2419.0,6434.0,6827.0,7049.0,3854.0,5176.0,4306.0,2633.0,4742.0,5777.0,4641.0,6626.0,3182.0,558.0,5869.0,32.0,2419.0,4192.0,1706.0,4636.0,6434.0,2237.0,2075.0,,,,,,,,,,,,,,,,,,,,,,,,
4869,1071,6555,3845,984,2454,6337,5869,2096,6337,486,2419,5252,6004,4493,637,4636,2328,170,133,2579,133,2145,558,6934,4826,3447,133,6687,133,768,1939,1254,5869,2602,2096,6992,486,2419,133,558,5803,946,3114,2925,4440,133,768,1939,2507,2216,133,5803,946,6739,6710,1673,133,768,1939,2507,3316,4369,133,5803,946,5301,2925,4440,133,768,1939,2507,2216,133,558,5803,946,5301,2925,6710,1673,133,768,1939,2507,3316,4369,5869,4461,133,2602,2096,5803,946,2841,486,2419,5869,717,4636,2602,6992,558,2602,5803,946,2841,133,768,2096,1492,486,3854,2254,6337,133,558,4461,133,2602,2096,2841,486,2419,4957,7176,1288,133,2602,5803,946,2841,311,7093,5543,4434.0,6290.0,589.0,5543.0,4434.0,4674.0,311.0,355.0,4134.0,4636.0,750.0,5435.0,5869.0,2602.0,2096.0,608.0,2463.0,486.0,2419.0,4636.0,2602.0,29.0,430.0,133.0,740.0,5110.0,3614.0,723.0,967.0,4133.0,133.0,4636.0,2602.0,6992.0,5869.0,2602.0,2096.0,5525.0,2398.0,486.0,2419.0,637.0,4636.0,2602.0,1202.0,4636.0,2254.0,1352.0,558.0,1288.0,133.0,637.0,4636.0,2602.0,1202.0,4636.0,2254.0,6337.0,133.0,2602.0,6992.0,558.0,2602.0,5803.0,946.0,2841.0,311.0,2571.0,3854.0,4584.0,,,,,,,,,,,,,,,,,,,,,,,,,
3121,3028,2881,3845,7066,3845,5869,2602,6982,3845,6982,2419,6004,4493,637,4636,2602,5817,2150,4636,2184,133,4344,5869,2602,6982,4564,5104,6982,2419,3957,2602,803,558,3786,4283,4319,4669,552,3314,133,6687,133,768,5070,1254,2110,1663,4123,6637,3864,1555,1443,5309,1567,859,5647,133,3310,1608,3574,5869,6982,5562,706,39,6982,2419,133,5947,4628,5297,894,133,6687,133,768,5093,2941,133,2110,1663,4123,6637,6669,4224,4751,133,2066,133,3132,2092,6982,2419,3854,4742,4429,5619,558,1373,7189,558,6396,3238,2602,1582,4636,2600,3297,4636,2602,4669,552,3314,5206,5869,6982,3364,6982,2419,558,2364,4669,552,3314,6377,558,1918,7141,3115,4064,2602,803,558,3786,7099,7141.0,2254.0,6337.0,4957.0,984.0,6337.0,133.0,1839.0,4064.0,2602.0,2364.0,3750.0,558.0,3436.0,2167.0,7141.0,1406.0,133.0,5921.0,2602.0,4839.0,803.0,558.0,3786.0,6934.0,2602.0,670.0,4957.0,5562.0,706.0,39.0,2429.0,2881.0,987.0,423.0,2788.0,1493.0,3618.0,4957.0,1619.0,2413.0,5252.0,3805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,6509,5554,6953,7178,1619,3845,6614,4063,5760,6361,2060,5816,3701,4653,133,1211,4957,982,6337,1493,889,4872,1493,3701,4653,133,1211,4957,133,3618,6953,402,133,5779,3618,2002,6621,133,6143,5554,6953,7178,1619,5002,114,1962,984,199,6953,6234,5090,6337,5869,5994,2096,6337,486,2419,5252,6004,4493,2145,558,6934,4176,1384,2654,1205,5869,5994,2096,982,486,2419,133,768,1254,4636,2602,2208,4636,1256,133,2110,768,858,6601,4636,3871,5868,2199,1215,2304,133,5841,133,1256,5422,3389,558,133,1218,1541,133,6687,5869,5994,2096,6992,486,2419,133,768,3008,1254,2110,1663,4123,6637,2004,4413,6689,6530,1567,6041,2473,133,668,253,4957,4176,670,5966,6003,637,6830.0,1493.0,3618.0,4957.0,4342.0,4658.0,6823.0,2602.0,1517.0,4636.0,768.0,5945.0,3680.0,198.0,6637.0,982.0,133.0,768.0,6927.0,5100.0,6253.0,2627.0,2093.0,3238.0,2476.0,6953.0,230.0,558.0,1541.0,6335.0,5869.0,982.0,928.0,4957.0,443.0,2419.0,1565.0,4050.0,2145.0,1376.0,4957.0,6524.0,6243.0,133.0,6072.0,133.0,1324.0,6966.0,133.0,2444.0,6222.0,133.0,558.0,2525.0,1098.0,5869.0,5994.0,2096.0,4392.0,486.0,2419.0,4957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
