0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157
3027,5370,2857.0,1568.0,4706.0,4286.0,664.0,2683.0,6296.0,5750.0,918.0,4783.0,4706.0,1748.0,1149.0,3871.0,2909.0,6529.0,5750.0,6304.0,4043.0,4002.0,5298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,3014,5788.0,2857.0,3254.0,5338.0,452.0,6492.0,1064.0,5370.0,1692.0,6471.0,4706.0,4286.0,664.0,4537.0,2814.0,4364.0,6442.0,6371.0,4048.0,5298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805,3664,4770.0,6068.0,3254.0,5072.0,1885.0,5845.0,4304.0,3664.0,414.0,5298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,5733,6227.0,2237.0,823.0,2857.0,6068.0,3254.0,5298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4078,3896,3021.0,4229.0,6071.0,4799.0,5298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,5370,4960.0,949.0,4632.0,1651.0,4537.0,1448.0,4632.0,4197.0,2683.0,5127.0,3246.0,852.0,5009.0,2857.0,6068.0,3254.0,5845.0,5162.0,1064.0,5788.0,3532.0,2683.0,6388.0,5750.0,2863.0,4783.0,5298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3888,3378,3578.0,4742.0,4537.0,6492.0,2156.0,880.0,3021.0,2002.0,3871.0,6442.0,1788.0,3343.0,5346.0,6442.0,1082.0,3951.0,4444.0,3538.0,4706.0,4602.0,1149.0,5750.0,5068.0,4155.0,5298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406,209,508.0,855.0,3951.0,1951.0,4806.0,5750.0,6442.0,759.0,3951.0,855.0,171.0,1692.0,6455.0,2861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406,223,1827.0,1372.0,4295.0,4043.0,3615.0,5580.0,5733.0,4855.0,4632.0,823.0,2857.0,4562.0,3254.0,452.0,1748.0,598.0,4960.0,2909.0,1064.0,5788.0,5934.0,4505.0,4632.0,6435.0,3613.0,4904.0,5733.0,303.0,823.0,2683.0,6388.0,3871.0,2909.0,2115.0,941.0,4706.0,4286.0,664.0,5750.0,4855.0,4783.0,5298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5750,843,5693.0,3931.0,235.0,1841.0,1157.0,401.0,2519.0,403.0,5949.0,4537.0,5276.0,5132.0,2699.0,4537.0,2351.0,5132.0,5686.0,4537.0,5411.0,5298.0,1270.0,403.0,5949.0,4537.0,658.0,5132.0,2699.0,4537.0,340.0,5132.0,5686.0,4537.0,3571.0,5298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
